CCreditScore,CAge,CTenure,CBalance,CNumOfProducts,CHasCrCard,CIsActiveMember,CEstimatedSalary,Account_Age_Months,Avg_Monthly_Transactions,Transaction_Variance,Last_Login_Days_Ago,Support_Tickets_Count,Mobile_App_Usage_Hours,Is_Holiday_Onboarding,Churn,CLV_Continuous,CBalance_is_negative,CGeography_Germany,CGeography_Spain,CGender_Male,CSeason_Spring,CSeason_Summer,CSeason_Winter
676.084,50,6,-2974.464843,1,1,0,5438,5,12,13.492639080557844,5,0,0.97,0,0,2571.114755964027,1,0,0,0,0,1,0
610.005,37,10,138509.44138193422,2,1,1,127890,5,18,8.426302296,11,0,3.14,0,0,21139.35775953097,0,0,1,0,0,1,0
637.333,28,3,122981.58794017836,1,1,1,167860,1,10,8.160588279,13,2,43.9,0,0,20074.10108743617,0,1,0,1,0,1,0
654.019,38,6,-2859.288755,2,1,1,99991,67,15,14.416337555433849,20,1,5.47,0,0,9734.547479188355,1,0,0,1,0,1,0
730.507,38,5,726.8191804289754,2,1,1,1270,8,16,10.281764563855004,2,0,13.82,0,0,5298.906117359409,0,0,1,0,0,0,0
542.081,39,6,63917.44157001443,1,0,1,60833,19,19,5.252985695037611,56,0,7.89,1,0,10981.29452763801,0,0,1,0,0,0,1
525.614,46,10,131192.27740560123,1,1,0,54939,1,10,5.067660255,10,1,29.0,0,0,15043.36766933888,0,0,1,0,0,0,0
570.87,46,1,69947.06354391956,2,1,1,102420,3,11,11.764590651556304,6,1,1.67,1,0,12490.735572682845,0,1,0,0,0,0,1
696.882,40,4,546.5373667515034,2,0,1,99991,16,6,3.584101913286368,13,0,2.0,0,0,6698.733996127155,0,0,0,1,1,0,0
845.412,55,10,99159.60613613095,1,1,0,158130,9,11,12.470345532258278,18,0,4.38,1,1,16907.107140294513,0,0,0,0,0,0,1
718.547,34,5,112279.46045004156,2,1,0,31449,5,11,3.018476396565811,7,1,0.54,0,0,14030.25867210209,0,0,1,1,0,0,0
741.561,64,2,68589.71937312372,1,1,1,99991,22,5,3.6127580884681074,26,0,0.72,1,0,11939.731437384638,0,0,0,0,0,0,1
819.185,37,6,76799.24621396772,2,1,0,79337,34,12,4.455506975802644,1,1,2.18,1,0,14596.979740221195,0,0,0,0,0,0,1
596.962,39,4,144283.7720805409,1,1,0,15056,10,10,29.04893684607221,2,0,12.95,1,0,15000.324449833348,0,0,0,0,0,0,1
423.255,34,7,-2848.004106,1,1,1,16790,6,11,0.1168530315178717,14,0,4.33,0,0,4187.353436,1,0,1,1,0,1,0
597.969,25,7,106119.08841285227,2,0,1,178685,19,10,4.021107300149892,6,0,4.8,0,0,20517.29570754964,0,1,0,0,0,0,0
679.725,65,7,135138.32386049037,2,0,1,188288,5,15,17.95914388629476,23,1,8.48,0,0,22360.12207183921,0,0,1,1,1,0,0
646.675,30,5,130528.20565966496,1,1,0,3557,33,11,8.427116198346623,18,1,4.95,1,0,14459.894125122984,0,1,0,0,0,0,1
561.724,31,9,115624.36397654135,1,1,1,106567,9,14,14.952125626250234,9,0,4.76,0,0,17433.584881279665,0,1,0,0,0,1,0
552.033,33,3,53623.26791,1,1,1,4419,0,19,7.985872071168742,8,1,3.96,0,0,7975.759280288526,0,0,0,1,0,0,1
588.257,32,9,2171.520356185932,2,1,0,139454,6,19,10.22605062283596,33,0,0.51,0,0,9400.118168,0,0,0,1,1,0,0
635.723,60,2,-603.7363006,2,0,1,23,1,7,7.248076901088897,11,0,0.19,1,0,3861.943578823495,1,0,0,1,0,0,1
577.599,23,10,90081.82672322595,1,1,1,125042,35,16,13.63898193497552,41,0,8.48,1,0,17248.98885143886,0,0,0,1,0,0,1
763.112,20,1,137777.70272435268,1,1,1,84475,12,10,9.268761410258746,3,1,1.81,0,0,18541.56141487752,0,0,0,1,1,0,0
707.841,35,2,-275.4938684,2,1,0,106052,2,9,1.879993556607201,18,0,2.44,0,0,7731.842298196681,1,0,1,1,1,0,0
797.306,29,1,-300.3499909,2,1,1,132706,22,11,14.951882153272598,4,1,3.89,1,0,11141.468012326775,1,0,0,0,0,0,1
594.439,33,9,-2591.448121,2,1,1,42252,4,10,3.0999156316575824,31,0,0.03,0,0,6236.662435974611,1,0,0,0,1,0,0
729.442,28,1,1662.561368648742,1,1,0,41412,15,12,0.8705860373926327,23,0,4.64,0,0,4727.604301006622,0,0,1,1,0,1,0
821.814,37,6,117292.56614684332,1,0,1,51446,18,12,5.506073466043991,32,1,0.51,0,0,14897.26228271671,0,1,0,1,0,0,0
760.856,38,3,89510.89812613575,1,0,1,83449,7,10,7.594291518286235,47,0,2.19,0,0,13330.96580870841,0,0,1,1,1,0,0
530.274,31,7,-1377.856791,2,1,1,177570,6,10,6.004579292482811,12,0,4.18,1,0,11978.308395555212,1,0,0,0,0,0,1
600.814,39,1,2694.815256191195,2,1,0,161026,13,18,4.5091629440196215,21,1,1.19,0,0,10692.754523069292,0,0,1,1,0,1,0
640.094,38,5,129229.41228359164,1,1,1,147715,21,12,4.135813509722846,44,0,2.41,1,0,20592.382723363866,0,1,0,1,0,0,1
845.165,31,2,1010.1917287263456,2,1,0,172050,18,10,26.41974837401268,14,0,2.1,0,0,11288.883749465873,0,0,0,1,0,0,0
727.322,34,2,149213.04355729834,1,1,1,69566,5,8,2.620847438028315,22,0,0.82,0,0,18347.34118951935,0,1,0,1,0,1,0
495.066,29,4,-3920.624011,2,1,0,164757,5,10,1.8731369804165043,28,2,6.34,0,0,9883.280116,1,0,0,0,0,0,1
794.921,51,6,-1534.442713,2,0,1,192452,3,10,8.428667666,18,2,0.54,0,0,11544.172910669387,1,0,0,1,1,0,0
662.609,41,8,96671.33600960004,1,1,0,139650,2,14,6.999634682654261,34,1,0.62,0,0,15536.437698289164,0,0,0,0,1,0,0
651.828,29,5,73997.01180254853,2,0,1,56512,3,11,2.565024053343392,6,0,2.57,0,0,12257.196596112624,0,1,0,1,0,0,1
838.835,18,2,143062.80412970856,1,1,1,117460,1,10,20.65868150790563,6,0,1.67,1,0,19698.804366675497,0,1,0,1,0,0,1
720.442,28,9,153949.14875939858,2,0,1,102420,22,17,13.81324466,17,0,1.55,0,1,19222.392245808045,0,1,0,1,0,0,1
652.789,35,7,74005.75283096527,3,1,0,129723,29,10,2.5122131722098207,0,2,7.05,0,1,17376.72567,0,0,0,1,0,0,1
615.624,46,6,153902.66654347762,1,1,0,120998,15,10,1.5575143171920638,12,1,4.4,1,1,20170.111417347453,0,0,0,0,0,0,1
591.143,41,2,137637.55306829858,1,0,1,114347,4,18,4.897260664033877,11,0,7.45,0,0,18445.87403422004,0,1,0,0,0,0,0
761.905,45,2,91642.74219205076,1,1,1,50786,1,16,2.8717936823247308,6,0,5.38,0,0,12940.530959473395,0,0,1,1,0,0,1
676.944,42,0,2158.2030303712286,1,1,0,136041,3,12,5.4123465274963625,14,1,10.25,0,0,7992.334939871535,0,0,1,1,0,0,1
637.069,38,3,101843.88145785664,1,0,0,120971,20,15,11.885489738314991,10,0,3.11,0,0,15466.47553,0,0,0,0,0,1,0
464.691,46,6,163847.48599527997,1,1,0,182885,47,16,9.413864786067451,18,0,2.42,0,0,24984.00177,0,0,0,1,0,1,0
638.905,65,5,93650.83434290491,1,1,0,157288,28,10,19.476611213012443,9,0,0.87,0,1,9968.635902,0,1,0,0,1,0,0
600.377,52,1,63231.25129472488,1,1,0,107966,13,9,2.514131902244602,20,0,7.55,0,0,12210.209769133986,0,0,0,1,0,0,1
637.887,39,4,-4460.345639,1,1,1,76167,4,8,21.029427468291733,9,1,6.72,1,0,6381.156859673647,1,0,0,0,0,0,1
850.169,30,10,155715.41233429732,2,1,0,64282,7,9,2.790325089213107,19,0,6.44,0,0,18805.971877594373,0,0,0,1,1,0,0
563.84,44,4,-1395.318293,2,0,0,133448,16,10,1.911875135693644,14,0,4.46,1,0,8677.411360807519,1,0,0,0,0,0,1
542.616,31,4,140243.17264435752,1,0,0,59640,71,13,11.460292061323718,12,2,8.91,0,0,18608.208551676104,0,0,0,0,0,0,0
701.083,33,7,125027.4594457294,1,1,0,99804,3,10,0.8319533798432494,3,0,1.92,0,0,16496.521993211438,0,0,1,0,0,1,0
562.0,57,0,-2695.016243,2,0,1,116489,66,12,7.712341536161899,15,0,5.41,0,0,11589.683774873858,1,0,0,1,1,0,0
646.296,46,9,96373.69688085205,1,1,0,99991,30,11,4.031343663838318,10,0,3.79,0,1,13481.944862856584,0,0,0,0,0,1,0
661.086,28,8,190855.10540489777,2,1,0,83336,30,14,7.024116689576467,25,0,1.88,0,0,23472.573734639223,0,0,0,1,0,1,0
655.59,33,4,-908.1254872,2,1,0,115439,22,15,19.93942157829316,14,0,4.8,1,0,9107.877635,1,0,1,1,0,0,1
568.327,41,1,-3705.646385,2,1,0,2643,15,15,1.2066673154140428,41,0,1.73,0,0,3856.164837,1,0,1,0,1,0,0
634.745,34,1,82103.43626745885,1,0,0,35752,14,14,22.72221030541276,37,0,0.35,0,0,10014.624390110366,0,0,0,1,0,0,0
734.632,26,4,98299.64165584736,2,1,0,40949,4,12,19.511877515677646,25,0,5.02,1,0,13064.01213097687,0,1,0,1,0,0,1
520.097,38,6,-1108.489273,2,1,0,50933,13,8,0.8547121981001973,17,1,12.49,1,0,6038.281479194264,1,0,0,1,0,0,1
708.896,30,10,457.20023827195433,2,1,0,21079,3,15,4.6987244051339525,10,0,5.97,0,0,4520.891065509189,0,0,1,0,1,0,0
477.437,31,9,-1185.544312,2,0,1,184887,5,10,13.40505135,8,1,10.78,0,0,11481.94721731037,1,0,1,1,0,1,0
707.476,28,8,124882.89005909766,2,1,0,146581,20,8,9.103900162036789,66,0,3.79,0,0,20086.88646491351,0,1,0,1,1,0,0
659.702,38,4,3155.502461906786,2,1,0,133425,2,14,0.9356148350803324,3,2,17.46,0,0,9242.859441041568,0,0,1,1,1,0,0
652.53,46,5,-1241.388344,2,1,0,51586,6,10,23.571762937636947,6,0,1.92,1,0,5788.434898,1,0,0,0,0,0,1
541.68,30,4,72087.99015569853,1,0,1,127742,5,11,5.280797108851356,14,0,5.69,0,0,13764.48924534671,0,0,0,1,1,0,0
731.741,37,6,125096.30058408572,2,0,1,99991,20,11,0.94235538,15,0,4.6,0,0,16846.27519788145,0,0,0,1,0,1,0
709.645,24,7,100365.62845824944,2,1,0,172430,33,12,8.046347690428364,9,1,1.91,0,0,20060.52039838885,0,1,0,0,0,1,0
775.609,29,7,125270.73901383724,1,1,0,182455,6,7,5.239816637163148,5,0,2.08,0,0,19961.06867,0,1,0,0,1,0,0
656.692,28,1,120918.92561991447,2,1,0,14513,9,9,6.616287527813279,8,0,13.99,1,0,14207.901450703896,0,1,0,1,0,0,1
644.375,33,9,140356.9163175088,1,1,0,95694,1,12,9.513180329800573,10,0,0.97,1,0,17377.76976825846,0,0,0,1,0,0,1
490.649,38,2,65137.25272033016,1,1,1,48413,4,14,11.451195919897462,2,1,28.03,0,0,10920.49449962988,0,0,0,0,1,0,0
634.698,31,6,2160.6377046008165,2,1,1,3117,6,12,12.373211339298804,25,0,2.02,0,0,5188.904727789342,0,0,0,1,0,1,0
597.538,38,9,91529.68142184426,1,0,0,158140,42,8,9.230107229,21,3,3.52,0,0,17127.098181048314,0,1,0,1,1,0,0
625.23,50,2,89088.42484967958,1,1,1,104582,3,8,7.262622199302606,4,1,2.23,1,0,15039.649089754404,0,0,1,0,0,0,1
645.586,40,1,961.2720287241536,2,1,0,126843,3,7,9.287185536588542,18,2,4.6,0,0,8736.135743695986,0,0,0,0,0,0,1
589.142,31,7,111785.13264348244,1,0,0,43809,38,14,9.220284646,33,1,4.7,0,0,13920.037503073252,0,0,1,1,1,0,0
620.356,37,9,101287.45044238889,1,1,0,123159,22,9,7.396378518242332,17,1,13.84,0,0,16369.456826978378,0,0,1,0,0,0,0
680.962,37,8,144305.99672302953,1,1,0,99991,31,10,6.632870814815659,1,2,5.33,1,0,17466.008599871777,0,0,0,0,0,0,1
538.564,67,0,130468.82691553874,1,1,1,138326,2,5,5.265318963118549,31,0,7.09,0,0,19389.08623523396,0,0,0,0,1,0,0
809.472,48,9,135850.5112997045,1,1,1,188430,2,12,14.008059397546957,11,0,4.73,0,0,21985.499647794124,0,0,0,1,0,1,0
527.812,32,2,102307.62644065244,1,0,1,111730,4,15,5.020108641550446,49,0,6.82,0,0,15309.801491273063,0,1,0,1,0,1,0
415.465,35,2,3322.7311276957976,2,1,1,60446,4,14,9.453285190837049,15,0,0.04,0,0,7548.146452,0,0,1,1,0,0,0
607.721,52,7,-1062.89208,2,1,1,171784,3,13,4.536313764566995,15,0,1.04,0,0,11558.876592663348,1,0,0,1,0,1,0
644.393,38,3,-1061.030408,2,0,0,171733,17,12,3.431561742085877,24,0,2.88,0,0,10196.103155520725,1,0,0,1,0,0,0
569.45,26,7,1279.6802644098727,2,1,0,99651,8,13,3.169914512272537,5,2,0.69,0,0,6033.177648016526,0,0,1,0,0,1,0
568.277,32,0,149562.04290182315,1,1,0,189507,2,14,3.3505423965340877,7,4,1.91,0,1,21945.272177077062,0,0,0,0,0,0,0
647.302,43,3,120497.77679507108,2,1,1,87880,9,12,3.1565631455778096,25,0,8.51,0,0,18155.430685827072,0,1,0,0,0,0,0
725.104,36,5,-1157.59077,2,1,0,163394,6,10,0.8644237779323892,20,0,2.54,0,0,10131.805894186502,1,0,0,1,1,0,0
439.925,43,8,3002.312426690107,1,0,1,106514,0,10,8.040103717094235,9,0,0.58,0,0,7201.525890683346,0,0,0,0,0,0,0
598.494,72,3,2846.4465185529784,2,1,1,99991,15,10,1.501357373,17,0,0.17,1,0,7594.448371433152,0,0,0,0,0,0,1
608.599,39,2,82441.67682251908,2,1,1,102420,4,13,0.9891670008598829,8,1,3.97,0,0,13489.552130028103,0,1,0,1,0,0,0
487.435,39,9,141274.25330017268,1,0,0,11441,10,15,18.91058792205399,23,0,5.93,0,0,13632.94286391929,0,0,1,0,0,0,0
738.291,29,1,-1574.377191,1,0,0,81423,13,12,1.909506732786036,7,0,1.49,0,0,5283.107103,1,0,0,1,1,0,0
785.953,40,6,-1298.548595,2,1,0,110128,13,9,3.3197959222155813,9,2,1.42,0,0,8437.323741,1,0,0,1,0,0,0
698.227,34,8,-797.2976943,1,1,1,73301,9,11,1.8561078636043715,12,1,1.84,0,0,6787.528279426228,1,0,1,1,0,0,0
700.73,35,5,131980.24508971343,1,1,0,63021,6,9,2.355980515,17,0,8.85,0,0,15615.142830263923,0,0,0,1,0,0,1
846.934,40,6,124877.82407331702,1,1,0,64058,8,11,0.2713021777575311,10,0,5.67,1,0,15221.342171784683,0,0,0,1,0,0,1
583.386,30,6,-540.9429323,2,1,1,137716,7,13,2.157149973440455,22,1,0.32,0,0,10414.404467388757,1,0,0,0,0,0,0
745.948,35,9,90304.34539,2,1,0,157690,1,9,4.167187607254254,30,0,23.91,0,0,16907.661992787638,0,0,0,1,1,0,0
708.307,41,4,107105.39524655306,2,1,1,41389,7,8,12.926295096498096,2,1,5.28,0,0,15343.330983646896,0,1,0,1,0,0,0
655.921,42,3,84150.91373288482,2,1,0,37003,14,13,6.554383129881173,19,0,3.68,0,0,12306.629309161632,0,0,1,0,0,1,0
598.541,35,7,90836.65921787726,2,1,1,52178,17,14,4.791098228301717,11,0,1.87,0,0,14872.665680499013,0,1,0,1,0,0,0
605.988,28,7,-521.4889167,2,0,0,59707,8,12,2.369349901,7,1,2.61,1,0,5488.602708593621,1,0,0,1,0,0,1
758.802,30,4,103183.26512272758,1,0,0,6291,43,11,2.802917280077259,17,0,15.69,0,0,12093.374671551735,0,1,0,1,0,1,0
663.754,30,7,107316.75713269116,1,0,1,164142,29,14,10.790074826234203,18,0,4.02,0,0,19202.445486080647,0,0,0,1,0,0,1
513.357,58,0,151151.1162141699,1,1,1,162832,6,11,8.171172065579183,6,0,0.28,0,0,22439.596761013177,0,0,0,1,0,0,0
744.742,46,2,121128.62945233284,1,1,1,115662,5,8,9.671754916512688,10,0,5.19,0,0,18061.733983116563,0,0,0,1,0,0,0
675.646,81,6,119530.10351105596,1,1,1,51841,2,11,2.8973337501864744,28,0,7.01,0,0,15069.781819070682,0,1,0,1,0,0,0
681.058,54,6,-2074.416767,2,1,1,92594,5,20,7.101401810776097,6,1,6.21,0,0,8495.905321305305,1,0,0,1,0,1,0
675.364,34,8,-3217.665631,2,1,1,185829,1,16,13.597250578906118,9,0,2.29,1,0,11895.913378082609,1,0,0,1,0,0,1
692.766,40,0,112937.39237625067,1,1,1,60973,17,8,1.990151970499347,55,0,43.26,0,0,15565.926410571725,0,0,0,0,1,0,0
660.525,28,2,172421.86961363503,2,1,0,41492,0,14,7.503541232856103,3,0,4.86,0,0,19026.98826545412,0,1,0,1,0,1,0
637.541,48,4,79767.79224182983,2,1,0,191766,6,13,8.678763195436703,9,0,10.86,0,0,17873.01837842486,0,1,0,0,0,0,0
595.98,64,9,-212.1913506,1,0,1,99991,21,17,3.982019003243608,13,0,0.68,1,1,5678.845219419378,1,0,0,0,0,0,1
713.244,35,4,41264.86740397997,2,1,1,99651,2,11,10.98906490483301,20,0,0.44,0,0,10009.629749001537,0,0,1,0,1,0,0
600.449,19,3,150342.0847966555,1,1,1,172556,12,14,7.456235106499693,10,1,1.73,1,0,23033.101900757065,0,1,0,1,0,0,1
619.816,44,7,195627.0388689041,2,1,1,137606,67,13,7.572044567761861,17,0,1.11,0,0,29123.50282514993,0,0,1,0,0,0,0
568.858,34,3,362.53519831272615,1,1,0,135389,10,9,10.159485221841845,4,1,2.85,0,0,8297.023822818423,0,0,1,0,0,0,1
641.96,36,1,-1522.546486,2,1,0,99651,12,13,4.941497232634199,14,2,13.89,0,0,5908.518239138791,1,0,1,0,0,1,0
483.871,24,1,-998.7553383,1,1,0,99123,26,6,6.133065796837513,3,0,1.34,0,0,7536.311005843652,1,0,1,1,0,0,1
577.322,25,3,2766.177361,2,0,1,126881,1,17,19.56465302363397,17,0,7.98,0,0,9171.446297371054,0,0,0,1,0,0,0
507.083,40,2,2239.069206647097,2,0,0,143406,33,16,2.870209799179644,16,0,0.17,0,0,10207.80709995007,0,0,0,0,0,0,0
673.375,28,3,208.28600630289864,1,1,0,52154,9,9,10.413396080718435,37,0,12.49,0,0,4693.662167191907,0,0,0,0,0,0,0
526.806,34,3,124520.48424150734,1,1,1,43394,46,17,12.796280286620645,21,0,1.05,1,0,17382.989277329856,0,1,0,1,0,0,1
591.262,38,4,129352.30864609356,1,1,1,154417,13,14,1.5774605318024912,13,0,8.41,1,0,20638.39053137361,0,1,0,0,0,0,1
655.909,36,8,188292.5047099061,2,0,0,183544,12,7,2.925998484821203,11,0,0.32,0,1,25697.40710338465,0,0,1,1,1,0,0
631.722,30,4,77031.94577632345,2,1,0,128842,24,11,9.174886932193669,28,0,0.77,0,0,15889.706058153644,0,1,0,0,0,1,0
833.209,28,6,1426.524249825134,1,1,0,73618,3,15,4.825025175605252,13,3,5.95,1,0,5445.4197829620325,0,0,0,0,0,0,1
674.926,33,3,-1571.681514,2,1,0,46528,16,6,4.043899421367341,11,0,2.34,0,0,6005.8652149647005,1,0,1,1,1,0,0
820.759,31,2,67268.97323772832,1,1,1,24338,51,7,8.569767353540263,10,2,9.08,0,0,12416.95069140472,0,1,0,0,1,0,0
628.413,35,5,84231.10881,2,1,0,162374,29,15,9.246531428337065,17,0,2.64,1,1,18085.81448403065,0,1,0,0,0,0,1
607.757,39,5,112228.73293020584,2,1,1,48394,22,14,2.6454900615869863,10,1,5.08,0,0,16683.639706819078,0,1,0,1,0,1,0
604.764,33,4,-1446.316112,2,0,1,83941,5,16,0.9291323892778496,7,3,2.03,1,0,7432.288723905656,1,0,0,0,0,0,1
687.802,35,8,107048.6358050384,1,1,0,34258,14,17,14.762199635823617,3,1,0.88,0,0,13018.909551965911,0,0,0,0,0,0,0
518.591,45,8,111252.0908,1,0,1,117499,17,9,4.6867897050002645,6,0,0.83,0,0,17179.47736608108,0,0,1,0,0,0,0
574.861,46,3,65085.983037847145,1,0,1,189665,1,16,12.731851242092226,3,1,0.9,0,1,15622.122640154388,0,0,1,1,0,1,0
527.113,42,1,156715.97058873478,1,1,1,82014,10,14,13.763539407199437,48,1,0.92,0,0,19591.78802922158,0,0,0,1,0,0,0
571.086,26,4,114705.38583532698,2,0,0,63898,2,8,5.993756677170525,17,0,7.48,0,0,14479.30496933478,0,1,0,1,0,0,1
584.019,37,1,3802.170997499616,2,1,1,179925,7,9,10.94908428311821,28,0,9.83,0,0,12405.839392329886,0,0,0,0,0,0,0
775.7,23,6,168.5508358083365,2,1,1,164690,1,10,12.365225053237817,7,1,15.18,0,0,11384.063465516838,0,0,0,1,0,1,0
657.729,46,9,141866.92446908075,2,0,0,193774,14,7,4.059762051967832,45,1,1.0,0,0,22298.237706008404,0,0,0,1,0,0,0
641.028,22,4,158.7347477485919,2,1,0,26720,52,14,5.8358305069935446,43,0,3.1,1,0,6961.637663,0,0,0,1,0,0,1
558.237,48,2,3471.783140398749,2,0,1,137774,23,7,12.676939089995548,13,1,6.49,0,0,10784.494004037482,0,0,0,0,0,0,0
511.559,47,6,109205.39873957842,1,0,0,121448,13,8,4.693695918058233,10,0,2.01,0,0,15741.325736122417,0,0,0,0,0,1,0
476.702,34,10,-2463.070321,2,1,0,25250,13,10,17.201298523220803,4,0,0.72,0,0,5024.990202357567,1,0,0,0,0,1,0
559.316,26,3,118754.02359813968,1,1,0,158726,3,12,8.751895656,5,0,6.13,0,0,18358.337068603785,0,0,1,0,0,0,1
727.318,56,2,107083.93771293716,1,1,1,47274,2,11,9.161460502135668,6,0,1.08,0,0,14080.436637500154,0,0,1,0,0,1,0
526.98,28,1,111107.8799482356,1,0,1,122982,3,12,7.329692348226797,2,0,1.24,0,0,16738.523534443662,0,0,0,1,0,1,0
845.268,41,9,113121.77898294052,1,1,0,104442,9,7,8.590082483961888,10,1,4.05,0,0,15961.832096987033,0,0,0,0,0,1,0
734.995,32,5,-2238.023946,2,1,0,131338,5,10,3.8081264528250474,5,1,0.78,0,0,8863.382995,1,0,1,0,0,0,0
681.649,69,6,1796.251373387891,2,0,1,149653,26,17,4.164107541719798,39,0,6.38,0,0,11135.620031251174,0,0,0,1,1,0,0
772.321,42,2,131296.4293057048,2,1,1,163450,7,16,6.518576477506553,22,0,2.92,0,0,21995.224524291803,0,1,0,1,1,0,0
411.294,60,3,-1008.611049,2,1,1,96631,2,11,9.709683668219132,26,4,20.84,0,0,8444.291259,1,0,1,1,0,0,0
584.152,46,8,67182.99433,1,1,0,44831,3,7,4.328373411804411,8,0,3.17,0,1,9636.669562822792,0,0,1,0,0,0,0
815.527,27,6,111375.88441725347,1,1,0,46715,18,13,21.620518366826204,8,1,0.77,0,0,13976.905054797564,0,1,0,1,0,1,0
700.942,36,7,93352.90741089918,2,1,0,187227,54,9,1.8183350962421672,32,0,16.45,0,0,21019.441882325893,0,1,0,1,1,0,0
621.613,43,4,119598.8528,1,1,0,71525,3,9,21.33493165636348,15,0,1.4,0,0,14795.91477525905,0,0,0,1,0,1,0
474.917,39,5,116738.19759213158,2,0,0,62185,5,16,21.21395806840004,29,0,4.94,1,0,14627.947437613988,0,1,0,1,0,0,1
793.747,31,1,132505.96203072745,1,0,0,94459,4,9,0.6642439956399318,40,0,5.84,0,0,15905.842036935535,0,1,0,1,0,0,1
748.16,29,7,1912.5901680101683,2,1,1,139169,5,13,0.4282537378040723,19,1,3.93,0,0,10592.257459013594,0,0,0,1,0,1,0
673.082,46,2,54181.90761081471,1,1,1,155244,61,7,5.485569623214888,15,0,3.76,0,0,17051.816791909358,0,0,0,1,0,0,0
502.916,44,2,121776.71753637366,1,0,1,76969,9,8,14.910849920071634,10,0,0.89,0,0,15943.574233699772,0,0,1,1,0,1,0
519.236,35,4,116058.05773416864,1,1,1,89366,3,10,13.20246434300737,11,1,11.26,0,0,16493.09080416798,0,0,1,0,0,1,0
636.813,34,5,135017.32878481675,1,0,1,156541,7,8,7.933141089,35,0,9.83,1,0,19926.165529628903,0,0,0,1,0,0,1
652.493,39,4,1220.8075136263967,2,0,0,183963,4,9,15.404910354962404,27,1,3.87,0,0,10214.288288789649,0,0,0,0,0,1,0
738.173,26,9,312.69168771319363,2,1,1,51005,14,14,0.8396236532720208,10,3,2.42,0,0,7462.379926795696,0,0,0,1,0,1,0
775.474,37,1,92007.20689,2,1,1,196101,2,8,1.999900927265425,21,1,1.52,0,0,19908.638005610053,0,1,0,0,0,0,1
790.454,39,10,111900.3957176487,1,1,1,102972,11,17,7.211974113602303,5,1,0.18,1,0,17168.31673155261,0,0,1,1,0,0,1
594.101,38,10,-1503.31182,2,1,0,57385,2,13,9.538354110883729,8,0,1.74,0,0,5764.403836087491,1,0,1,0,0,1,0
771.556,34,9,1568.9457463444355,2,1,0,170869,42,15,10.519333954092302,6,1,3.46,0,0,12579.148242189302,0,0,0,1,0,0,0
621.576,32,5,135214.8272271761,1,0,1,158619,0,15,1.3825071175085697,18,1,6.12,0,0,19797.495825844107,0,0,1,1,1,0,0
642.924,38,5,462.9041212959772,2,0,0,92337,2,14,20.636365882559225,8,0,0.48,0,0,6557.0409814801815,0,0,0,0,0,1,0
765.235,38,4,114647.7557690518,1,1,0,91552,23,10,7.565231614692176,6,0,2.73,0,0,16329.976056148316,0,0,1,1,1,0,0
620.7,36,8,3692.516028,2,1,1,147445,4,18,7.434835818976593,22,0,1.78,0,0,10965.189686450283,0,0,0,1,0,1,0
610.354,41,5,104836.82141379612,1,0,0,144226,4,6,2.903359268063492,16,0,6.41,0,0,15805.507234838837,0,0,1,1,0,1,0
733.315,38,5,180418.99600135343,1,0,1,18734,25,15,11.048686478128756,25,1,2.95,0,0,19014.80363813081,0,0,1,1,1,0,0
644.224,40,3,129326.30000831722,1,1,1,99991,1,15,5.855381044897061,14,1,3.11,0,0,15856.617438065012,0,0,0,0,1,0,0
498.744,34,7,93276.65371843164,1,0,1,197031,4,10,1.706407335503719,26,0,0.42,0,0,18100.12241811183,0,1,0,0,0,0,0
632.416,21,1,-659.2543838,2,1,0,82137,9,9,6.815639046483823,13,1,18.03,1,0,7123.205697051376,1,0,0,0,0,0,1
434.769,42,8,119359.99763798698,2,1,0,128424,7,12,5.563016056322944,35,0,1.09,1,0,18383.57222764079,0,1,0,1,0,0,1
752.74,29,10,147101.13942042913,1,0,1,93973,13,14,2.586585083507562,10,0,4.89,0,0,18882.54290661373,0,0,0,1,1,0,0
608.429,50,1,115190.7340454738,2,1,0,192487,9,16,10.97174931,12,0,4.16,0,1,20822.629459070024,0,1,0,1,1,0,0
675.735,35,0,274.4847896169822,2,0,0,76810,21,14,6.347073119200282,18,0,6.72,1,0,6747.798131380545,0,0,1,0,0,0,1
564.986,35,7,689.5262772232772,1,0,0,51350,7,11,2.6658809228207967,1,1,14.63,0,0,4042.675637964817,0,0,0,1,0,1,0
707.829,25,3,112431.4813490168,1,0,1,192135,0,11,3.6729869143292224,5,0,8.2,0,0,19436.102178530346,0,0,0,1,0,0,0
653.651,56,5,-747.3773615,2,1,1,43692,1,8,15.77282855101017,6,1,5.02,0,0,6441.2143402060265,1,0,1,0,0,0,0
642.878,30,5,40379.880082910655,1,1,1,8301,1,10,14.20358867856286,12,1,7.73,0,0,7105.769322791439,0,0,0,1,1,0,0
680.606,33,8,78367.17619,1,1,1,34412,7,13,10.508252928507495,32,2,21.37,0,0,11318.31766097341,0,0,0,0,1,0,0
835.423,37,8,148617.0618634207,2,1,1,136890,27,7,8.517941975879266,40,1,1.59,0,0,23219.255679127546,0,0,0,1,1,0,0
648.136,38,6,125572.34196157996,2,1,1,189432,0,10,13.400398535115066,19,0,1.35,1,0,22249.04075644367,0,0,1,0,0,0,1
569.634,43,8,160799.16528254852,2,0,1,178369,2,14,7.898531159068962,20,0,4.39,0,0,23914.55970040535,0,0,1,1,0,1,0
